"Código Liquidação";"Código Liquidação Resumido";"Data Emissão";"Código Tipo Documento";"Tipo Documento";"Código Órgão Superior";"Órgão Superior";"Código Órgão";"Órgão";"Código Unidade Gestora";"Unidade Gestora";"Código Gestão";"Gestão";"Código Favorecido";"Favorecido";"Observação";"Código Categoria de Despesa";"Categoria de Despesa";"Código Grupo de Despesa";"Grupo de Despesa";"Código Modalidade de Aplicação";"Modalidade de Aplicação";"Código Elemento de Despesa";"Elemento de Despesa";"Código Plano Orçamentário";"Plano Orçamentário";"Código Programa Governo";"Nome Programa Governo"
"155001152752024NS001308";"2024NS001308";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26294";"Hospital de Clínicas de Porto Alegre";"155001";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"15275";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"04809375000158";"LIDER PAN LTDA";"FORNECEDOR: 04.809.375/0001-58 - LIDER PAN LTDA - LIQUIDACAO DE DESPESA REF. A NF 89992, NR 1139067 R$ 919 CCUSTO DE APLICACAO 44105, AF 151505/1";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"-1";"Sem informação";"-1";"Sem informação"
"155001152752024NS001201";"2024NS001201";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26294";"Hospital de Clínicas de Porto Alegre";"155001";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"15275";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"04809375000158";"LIDER PAN LTDA";"FORNECEDOR: 04.809.375/0001-58 - LIDER PAN LTDA - LIQUIDACAO DE DESPESA REF. A NF 90096, NR 1139062 R$ 1140 CCUSTO DE APLICACAO 44105, AF 151505/1";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"-1";"Sem informação";"-1";"Sem informação"
"155001152752024NS001876";"2024NS001876";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26294";"Hospital de Clínicas de Porto Alegre";"155001";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"15275";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"04809375000158";"LIDER PAN LTDA";"FORNECEDOR: 04.809.375/0001-58 - LIDER PAN LTDA - LIQUIDACAO DE DESPESA REF. A NF 90172, NR 1139425 R$ 460.25 CCUSTO DE APLICACAO 45110, AF 151505/1";"MU";"Múltiplo";"MU";"Múltiplo";"MU";"Múltiplo";"MU";"Múltiplo";"-1";"Sem informação";"-1";"Sem informação"
"155001152752024NS001870";"2024NS001870";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26294";"Hospital de Clínicas de Porto Alegre";"155001";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"15275";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"04809375000158";"LIDER PAN LTDA";"FORNECEDOR: 04.809.375/0001-58 - LIDER PAN LTDA - LIQUIDACAO DE DESPESA REF. A NF 90243, NR 1139398 R$ 511.5 CCUSTO DE APLICACAO 44105, AF 151505/1";"MU";"Múltiplo";"MU";"Múltiplo";"MU";"Múltiplo";"MU";"Múltiplo";"-1";"Sem informação";"-1";"Sem informação"
"155001152752024NS001310";"2024NS001310";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26294";"Hospital de Clínicas de Porto Alegre";"155001";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"15275";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"93702249000120";"CANARIN CARNES E ALIMENTOS LTDA";"FORNECEDOR: 93.702.249/0001-20 - CANARIN CARNES E ALIMENTOS EIRELI - LIQUIDACAO DE DESPESA REF. A NF 183850, NR 1139071 R$ 8563.41 CCUSTO DE APLICACAO 44105, AF 152515/4";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"-1";"Sem informação";"-1";"Sem informação"
"155001152752024NS002529";"2024NS002529";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26294";"Hospital de Clínicas de Porto Alegre";"155001";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"15275";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"00418282000141";"BURLANI COMERCIO DE CARNES LTDA";"FORNECEDOR: 00.418.282/0001-41 - BURLANI COMERCIO DE CARNES LTDA - LIQUIDACAO DE DESPESA REF. A NF 139436, NR 1139416 R$ 2448.4 CCUSTO DE APLICACAO 44105, AF 151544/1";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"-1";"Sem informação";"-1";"Sem informação"
"275075272112024NS000412";"2024NS000412";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"39000";"Ministério dos Transportes";"29209";"VALEC Engenharia, Construções e Ferrovias S";"275075";"VALEC ENGENHARIA, CONSTRUCOES E FERROVIAS S.A";"27211";"VALEC-ENGENHARIA,CONSTRUCOES E FERROVIAS S/A";"33683111000107";"SERVICO FEDERAL DE PROCESSAMENTO DE DADOS (SERPRO)";"DLC 0013/2023/GEINF, SEI 7920351 - PAGAMENTO RELATIVO A CERTIFICADOS DIGITAIS - BRASILIA/DF - CONTRATO 029/2021 - COMPETENCIA NOVEMBRO/2023 - NFE 202039 - FATURA 02181684 - N/N 33527651000171791 - SERPRO - SEDE - BRASILIA.";"MU";"Múltiplo";"MU";"Múltiplo";"MU";"Múltiplo";"MU";"Múltiplo";"-1";"Sem informação";"-1";"Sem informação"
"155001152752024NS001366";"2024NS001366";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26294";"Hospital de Clínicas de Porto Alegre";"155001";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"15275";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"04919019000197";"ALFAPLAST COMERCIO DE PRODUTOS PARA LABORATORIOS LTDA";"FORNECEDOR: 04.919.019/0001-97 - ALFAPLAST COMERCIO DE PRODUTOS PARA LABORATORIOS LTDA - LIQUIDACAO DE DESPESA REF. A NF 16496, NR 1139123 R$ 480 CCUSTO DE APLICACAO 44300, AF 150785/2";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"-1";"Sem informação";"-1";"Sem informação"
"155001152752024NS001755";"2024NS001755";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26294";"Hospital de Clínicas de Porto Alegre";"155001";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"15275";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"10807173000170";"MEDPOA COMERCIO DE MATERIAL HOSPITALAR LTDA";"FORNECEDOR: 10.807.173/0001-70 - MEDPOA COMERCIO DE MATERIAL HOSPITALAR LTDA - LIQUIDACAO DE DESPESA REF. A NF 43794, NR 1139224 R$ 625 CCUSTO DE APLICACAO 44300, AF 151660/3";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"-1";"Sem informação";"-1";"Sem informação"
"155001152752024NS001882";"2024NS001882";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26294";"Hospital de Clínicas de Porto Alegre";"155001";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"15275";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"49324221001690";"FRESENIUS KABI BRASIL LTDA.";"FORNECEDOR: 49.324.221/0016-90 - FRESENIUS KABI BRASIL LTDA - LIQUIDACAO DE DESPESA REF. A NF 94142, NR 1139327 R$ 24680 CCUSTO DE APLICACAO 44300, AF 151624/3";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"-1";"Sem informação";"-1";"Sem informação"
"110402000012024NS000013";"2024NS000013";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo";"110402";"ESCOLA SUPERIOR DE GUERRA";"00001";"TESOURO NACIONAL";"30372538000198";"EQUIPAR COMERCIO E SERVICOS LTDA";"NOTA DE LANCAMENTO GERADA PELO SIADS ATRAVES DE ENTRADA DE MATERIAL DE CONSUMO POR COMPRA ? RAP ENTRADA 839/1 UG DE ORIGEM 110402.";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0006";"ALIMENTACAO DE MILITARES ATIVOS EM RANCHO";"00";"Sem informação"
"515074579042024NS000015";"2024NS000015";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"33000";"Ministério da Previdência Social";"37904";"Fundo do Regime Geral da Previdência Social";"515074";"FRGPS - SUPERINTENDENCIA REGIONAL SUDESTE III";"57904";"FUNDO DO REGIME GERAL DA PREVIDENCIA SOCIAL";"00000000000191";"BANCO DO BRASIL SA";"AP/175011/00454726/2023 - CUMPRIMENTO DE DECISAO JUDICIAL DE BENEFICIO - PROCESSO N.: 0100104-03.2017.5.01.0082 - VARA: 82A.VT DO RIO DE JANEIRO - 1A.REGIAO - TITULAR DO BENEFICIO: PAULO ANTONIO SENDAS BIONE - NB: 1813832665 - ESPECIE: 42 - GRUPO: URBANO - PERIODO: 01/08/2023 A 30/09/2023";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"91";"Sentenças Judiciais";"0001";"BENEFICIOS PREVIDENCIARIOS URBANOS";"00";"Sem informação"
"366003362102024NS000957";"2024NS000957";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"07668083000130";"ILKMED COMERCIO DE MATERIAIS HOSPITALARES LTDA";"NF 103239 ORTESES E PROTESES HNSC, SEST D3921 SEST D3921 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS000956";"2024NS000956";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"07668083000130";"ILKMED COMERCIO DE MATERIAIS HOSPITALARES LTDA";"NF 103238 ORTESES E PROTESES HNSC, SEST D392 SEST D392 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS000955";"2024NS000955";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"07668083000130";"ILKMED COMERCIO DE MATERIAIS HOSPITALARES LTDA";"NF 103225 ORTESES E PROTESES HNSC, SEST D392 SEST D392 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS000954";"2024NS000954";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"07668083000130";"ILKMED COMERCIO DE MATERIAIS HOSPITALARES LTDA";"NF 103224 ORTESES E PROTESES HNSC, SEST D3921 SEST D3921 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS000949";"2024NS000949";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"07668083000130";"ILKMED COMERCIO DE MATERIAIS HOSPITALARES LTDA";"NF 103223 ORTESES E PROTESES HNSC, SEST D392 SEST D392 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001300";"2024NS001300";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"04238160000396";"HEALTH TECH FARMACIA DE MANIPULACAO LTDA";"NF 2544 MEDICAMENTOS HCR, SEST D265 SEST D265 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001481";"2024NS001481";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"05979827000102";"POMMAR COMERCIO DE ALIMENTOS LTDA.";"NF 4263 GENEROS ALIMENTICIOS HCR, SEST D3391 SEST D3391 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001020";"2024NS001020";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"08145933000189";"FAMADER FARMACIA DE MANIPULACAO LTDA";"NF 53281 MEDICAMENTOS HNSC, SEST D331 SEST D331 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001012";"2024NS001012";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"08145933000189";"FAMADER FARMACIA DE MANIPULACAO LTDA";"NF 53279 MEDICAMENTOS HNSC, SEST D331 SEST D331 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001026";"2024NS001026";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"94516671000153";"CIRURGICA SANTA CRUZ COM. DE PRODUTOS HOSPITALARES LTDA";"NF 763197 MATERIAL MEDICO HCR, SEST D3331 SEST D3331 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS000944";"2024NS000944";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"94516671000153";"CIRURGICA SANTA CRUZ COM. DE PRODUTOS HOSPITALARES LTDA";"NF 764016 MATERIAL MEDICO HNSC, SEST D3331 SEST D3331 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"154811264122024NS000003";"2024NS000003";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26412";"Instituto Federal do Sul de Minas Gerais";"154811";"IFSULDEMINAS - CAMPUS POUSO ALEGRE";"26412";"INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG";"11099588000107";"SOLARIS TELEINFORMATICA LTDA";"NOTA DE LANCAMENTO GERADA PELO SIADS ATRAVES DE ENTRADA DE MATERIAL DE CONSUMO POR COMPRA ? RAP ENTRADA 5040/1 UG DE ORIGEM 154811.";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0002";"APOIO A ELEVACAO DA ESCOLARIDADE E A INTEGRACAO A QUALIFICACAO PROFISSIONAL NA EDUCACAO DE JOVENS E ADULTOS";"00";"Sem informação"
"154052152682024NS000013";"2024NS000013";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26282";"Universidade Federal de Viçosa";"154052";"UFV - CAMPUS FLORESTAL";"15268";"UNIVERSIDADE FEDERAL DE VICOSA";"20376556000194";"BERTONI INDUSTRIA E COMERCIO TEXTIL LTDA";"NOTA DE LANCAMENTO GERADA PELO SIADS ATRAVES DE ENTRADA DE MATERIAL DE CONSUMO - IMEDIATO - RAP ENTRADA 1848/1 UG DE ORIGEM 154052.";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0002";"APOIO A ELEVACAO DA ESCOLARIDADE E A INTEGRACAO A QUALIFICACAO PROFISSIONAL NA EDUCACAO DE JOVENS E ADULTOS";"00";"Sem informação"
"154052152682024NS000003";"2024NS000003";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26282";"Universidade Federal de Viçosa";"154052";"UFV - CAMPUS FLORESTAL";"15268";"UNIVERSIDADE FEDERAL DE VICOSA";"26824426000153";"GALAXY BRINDES E SERVICOS LTDA";"NOTA DE LANCAMENTO GERADA PELO SIADS ATRAVES DE ENTRADA DE MATERIAL DE CONSUMO - IMEDIATO - RAP ENTRADA 1800/1 UG DE ORIGEM 154052.";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0002";"APOIO A ELEVACAO DA ESCOLARIDADE E A INTEGRACAO A QUALIFICACAO PROFISSIONAL NA EDUCACAO DE JOVENS E ADULTOS";"00";"Sem informação"
"366003362102024NS000943";"2024NS000943";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"94516671000153";"CIRURGICA SANTA CRUZ COM. DE PRODUTOS HOSPITALARES LTDA";"NF 763957 MATERIAL MEDICO HNSC, SEST D3331 SEST D3331 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS000937";"2024NS000937";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"94516671000153";"CIRURGICA SANTA CRUZ COM. DE PRODUTOS HOSPITALARES LTDA";"NF 763872 MEDICAMENTOS HNSC, SEST D331 SEST D331 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS000936";"2024NS000936";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"94516671000153";"CIRURGICA SANTA CRUZ COM. DE PRODUTOS HOSPITALARES LTDA";"NF 763707 MEDICAMENTOS HNSC, SEST D331 SEST D331 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS000884";"2024NS000884";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"07204591000168";"BIOTEC PRODUTOS HOSPITALARES LTDA.";"NF 159330 MATERIAL MEDICO HNSC, SEST D3331 SEST D3331 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001022";"2024NS001022";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"08183359000153";"PRODIET NUTRICAO CLINICA LTDA";"NF 23497 GENEROS ALIMENTICIOS HNSC, SEST D33921 SEST D33921 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001021";"2024NS001021";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"08183359000153";"PRODIET NUTRICAO CLINICA LTDA";"NF 23496 GENEROS ALIMENTICIOS HNSC, SEST D33921 SEST D33921 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001134";"2024NS001134";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"44734671002286";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"NF 274002 MEDICAMENTOS HNSC, SEST D331 SEST D331 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001132";"2024NS001132";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"44734671002286";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"NF 273782 MEDICAMENTOS HNSC, SEST D331 SEST D331 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001118";"2024NS001118";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"44734671002286";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"NF 272542 MEDICAMENTOS HCR, SEST D331 SEST D331 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
